userName,content,score,at
Pengguna Google,ga bisa di buka,1,2026-03-01 05:00:04
Pengguna Google,pengembalian barang/dana secepat kilat.. proses.a mudah gk pake ribet.. shopee emang beda dari yang lain.. mantaff...,5,2026-03-01 05:00:02
Pengguna Google,Recomended belanja di sini. Makasih Shopee. The best,5,2026-03-01 04:59:52
Pengguna Google,aku ubah penialian karena admin shopee ngga bisa bantu sama sekali,1,2026-03-01 04:59:17
Pengguna Google,Membantu segala urusan pokoknya joss buat shoppy,5,2026-03-01 04:58:18
Pengguna Google,shopee memang mantap,5,2026-03-01 04:58:04
Pengguna Google,"shopee kalau tidak maampu di ekspedisi jangan serakah,masa paket sampe 10 hari belum sampai juga",2,2026-03-01 04:56:57
Pengguna Google,"kurang kurangin iklannya sumpah menganggu banget,gak jelas banget",1,2026-03-01 04:54:15
Pengguna Google,bagus,5,2026-03-01 04:52:53
Pengguna Google,"Semoga tetap, menjaga amanah dan berkah. TOP‼️🙏😍",5,2026-03-01 04:52:42
Pengguna Google,iklan nya mengangu,1,2026-03-01 04:51:44
Pengguna Google,"baguss bangettt, murah murah",5,2026-03-01 04:51:18
Pengguna Google,jos,5,2026-03-01 04:50:02
Pengguna Google,selama ini baik,5,2026-03-01 04:49:20
Pengguna Google,kenapa filter buat ukuran dihapus. kenapaaaaaa butuh banget apalagi nyari ukuran yang gede buat cewek susah. kebanyakan yang muncul pasti ukuran 25 ke bawah bencyiii,2,2026-03-01 04:48:48
Pengguna Google,seneng pojok nya belanja di shopee,5,2026-03-01 04:46:32
Pengguna Google,kak device saya jangan diblokir,3,2026-03-01 04:45:38
Pengguna Google,selalu aman setiap aku belanja lewat shopee👍👍,5,2026-03-01 04:45:02
Pengguna Google,sangatt baik,5,2026-03-01 04:42:15
Pengguna Google,apk nya bagus,5,2026-03-01 04:41:45
Pengguna Google,Membantu sangat,5,2026-03-01 04:41:40
Pengguna Google,"KURIR NYA BERMASALAH , KURIR IS PROBLEM.",1,2026-03-01 04:40:25
Pengguna Google,sejauh ini pemakaian Shopee sangat memuaskan,5,2026-03-01 04:40:11
Pengguna Google,kenapa shopee saya tidak bisa didaftarkan tolong saya,4,2026-03-01 04:37:08
Pengguna Google,"bagus banget,,aku suka",5,2026-03-01 04:34:50
Pengguna Google,sangat lama sampai paket nya,1,2026-03-01 04:34:45
Pengguna Google,"sangat tidak bisa diandalkan. pengiriman paket yang super nggak jelas. katanya paket saya di utamakan ternyata sampai satu bulan paket masih stagnan di jalan dan nggak jalan sama sekali. dicancel tidak bisa, ditunggu tidak ada kepastian. sangat-sangat kecewa. andaikan saya bisa memberikan 0.5 bintang ini mungkin itu masih terlalu banyak. jujur, kami sangat kecewa dan tidak ada kejelasan sama sekali.",1,2026-03-01 04:33:25
Pengguna Google,bagus sangat membantu,5,2026-03-01 04:32:21
Pengguna Google,sangat mantap gw beli baju di Shopee kadang sesuai kadang kagak😹,5,2026-03-01 04:31:32
Pengguna Google,"aplikasi yang memudahkan saya untuk berbelanja dan mencari barang-barang atau kebutuhan sehari yang sulit didapatkan ditoko offline, metode pembayaran yang cukup mudah, proses pengembalian barang dan dana pun sangat mudah dan tidak ribet",5,2026-03-01 04:30:11
Pengguna Google,Shopee bisa ber belanja sepuasnya murah murah,4,2026-03-01 04:27:28
Pengguna Google,jossssssss,5,2026-03-01 04:27:12
Pengguna Google,very good,5,2026-03-01 04:25:56
Pengguna Google,"Parah nih shopee sekarang. Banyak toko yg menipu, ga amanah. Gini nih kalo nemu toko yg ga bisa COD dan harus bayar dulu, giliran udah dibayar malah gagal dikemas pesanan saya. Asem bener.",1,2026-03-01 04:24:56
Pengguna Google,aplikasi yg sangat bagus,5,2026-03-01 04:24:13
Pengguna Google,sekarang Shopee ngga kayak dulu... dulu pas masih sama j&t /j&e paket 1-2 hari sampe.. skrang 3-4 hari baru sampe... Shopee express lelet mentang² masih 1 perusahaan,1,2026-03-01 04:23:48
Pengguna Google,bagus dan juga gampang dan ga ribet,5,2026-03-01 04:21:59
Pengguna Google,"aplikasi ini sangat membantu dan mudah di gunakan., saya sangat suka dgn aplikasi ini. 0. ongkir lagi",5,2026-03-01 04:20:46
Pengguna Google,"sebagai penjual shopee sejak 2016: makin kesini semua biaya gak wajar, biaya layanan tinggi, biaya admin tinggi, ada tambahan biaya pesanan, sangat memberatkan penjual, persaingan penjual tidak sehat, harga hancur tidak bisa dibatasi, penjual makin sulit, banyak pembeli komplain dan return tanpa alasan masuk akal tapi shopee menyetujui alasan pembeli, kurir membuat alasan palsu barabg return, .",1,2026-03-01 04:20:26
Pengguna Google,aplikasi bqgus buat belanjaa,5,2026-03-01 04:19:59
Pengguna Google,"Tolong ya ini siapa yang punya pemikiran seperti ini saya gatau intinya itu merugikan manusia lain, hai kak.. kalau pihak jasa kirim cuma bisa dari pihak shopee aja dan gabisa pakai pihak jasa kirim lain itu akan menyebabkan gudang paket shopee full kemudian berdampak paket yang kami pesan akan lama datang, sedangkan kalau kita bisa pake jasa pengiriman lain seperti j&t dan sebagainya kan paket akan cepat datang dan gudang shopee juga ga akan overload.",2,2026-03-01 04:19:18
Pengguna Google,"seneng belanja d Shopee, gampang d cari produk nya,harga terjangkau,",5,2026-03-01 04:18:59
Pengguna Google,aplikasinya bagus,5,2026-03-01 04:17:48
Pengguna Google,bagus,5,2026-03-01 04:17:02
Pengguna Google,"PENGIRIMAN LAMA, PALING LAMA DARI PADA APK YG LAIN!!!.",1,2026-03-01 04:16:12
Pengguna Google,aplikasi bagus,5,2026-03-01 04:15:22
Pengguna Google,"sebaiknya jgn ada promo saat moment tertntu, jika memang bermasalah di eksepdisi nya mending ganti aja ekspedisnya drpada mereka tidak bisa memenuhi pesanan orderan dari konsumen shoope. sangat kecewa dengan mitra ekspedisinya. tolong dari shopee cek lagi mitra nya tidak bisa menampung pesanan pelanggan mending bubar aja kalian sudah terlalu sering pesanan dibatalkan tanpa konfirmasi ke pembeli, sudah lama2 menunggu barang datang ujung2 dibatalkan keterlaluan",1,2026-03-01 04:14:53
Pengguna Google,"sangat tidak bagus,iklan nya tanda ""X"" pada atas kanan nya sangat kecil susah kali dipencet",1,2026-03-01 04:13:54
Pengguna Google,"terimakasih telah menuhi masukan saya,em satu lagi sp pinjam jadikan berbasis syariah karna Indonesia mayoritas muslim.sekian terimakasih",5,2026-03-01 04:13:45
Pengguna Google,sangat membantu,5,2026-03-01 04:13:37
Pengguna Google,"mantap shopee,y tapi lebih selektif lagi buat toko2 yang nakal",5,2026-03-01 04:13:04
Pengguna Google,👍,5,2026-03-01 04:12:20
Pengguna Google,Lengkap dan murah,5,2026-03-01 04:11:26
Pengguna Google,belanja online dishopee ini aneh beli di sidoarjo ke probolinggo malah dibawak kemalang dulu......habis itu dibawak kesurabaya gak ada kerjaan apa kurirx ....... spx aneh ............ gak sekalian bawa kejakarta dulu....biar paketan jalan jalan kasik bintang 0 ajha ..... paketan lama datangx apa lagi pakek spx lama gak guna,1,2026-03-01 04:09:55
Pengguna Google,sangant membantu,5,2026-03-01 04:09:54
Pengguna Google,mantap,5,2026-03-01 04:08:39
Pengguna Google,topp,5,2026-03-01 04:07:53
Pengguna Google,jasa pengiriman burukkkkkk terlalu lama paket sampai,1,2026-03-01 04:07:30
Pengguna Google,gila ni shoppe biaya admin 22% bukanya untung jualan di shoppe... tekor di packing... semoga bangkrut shoppe,1,2026-03-01 04:07:02
Pengguna Google,"shoope skrng udh ga amah yaaa,masa saya pesen baju 2 stell yang Dateng nya cuman 1 stell mana ga ada respon dari tokonya,cuman nnya tolong kirim foto/video nya sudah saya kirim video unboxing nya malah ga ada respon lgsg ga aktif akunnya tokonya,bener, ga amanah shoppe",1,2026-03-01 04:06:11
Pengguna Google,SAYA KECEWA DGN SHOOPE JIKA KURIR BUKAN DARI SHOOPE KADANG KURIR ANTERAJA YG DI TUGASKAN OLEH SHOOPE DAN BARANG TDK BOLEH DI CEK DAN HARGA 200 PERAK DI BULAT BULAT MENJADI 1RBU BUKAN PELIT TAPI AMANAH HARGA YG DI PERMAINKAN KURIR,3,2026-03-01 04:05:26
Pengguna Google,bana,5,2026-03-01 04:05:17
Pengguna Google,saya sangat senang memiliki aplikasi Shopee ini karena disitu ada apa saja yg kita mau,5,2026-03-01 04:04:32
Pengguna Google,"kalo gak sengaja kepencet ""Cabut pembatalan"" gak bisa dibatalin lagi,solousinya gak bantu",3,2026-03-01 04:03:48
Pengguna Google,makin lama apk makin lelet,1,2026-03-01 04:03:42
Pengguna Google,"aplikasi di bekukan karena review tdk pakai foto??? silahkan aja, ga akan juga gua minta dibuka lagi, udah bagus gua kasih review, eh shopee masih banyak online shop lain ya, ga usah betingkah, udah gitu seller nya banyak yg ga bener, un install SELESAI!!!!!",1,2026-03-01 04:00:46
Pengguna Google,Mantapksss,5,2026-03-01 04:00:06
Pengguna Google,"Ngapain harus bayar layanan admin kalau ada masalah admin nya nggak mau ngurusin!! Di keterangan paket gw udh dateng tapi nggak di alamat gw!! Di keterangan fotonya nggak di alamat punya gw!!! Minta solusi ke admin disuruh pengembalian, waktu pengembalian malah ditolak!!! Aneh lama lama shopee nya!!!",1,2026-03-01 03:59:52
Pengguna Google,ok,5,2026-03-01 03:59:29
Pengguna Google,baik,5,2026-03-01 03:58:40
Pengguna Google,menarik,5,2026-03-01 03:58:18
Pengguna Google,sangat baguss,5,2026-03-01 03:57:39
Pengguna Google,baru nyoba,5,2026-03-01 03:57:12
Pengguna Google,lumyan suka sama apk inii dan aku paling sering belanja di apk shoope inii,5,2026-03-01 03:55:00
Pengguna Google,belanja lebih hemat,5,2026-03-01 03:53:22
Pengguna Google,gampang cari barang.tolong yg sy di khusus kan harganya diskon semua ya,5,2026-03-01 03:53:12
Pengguna Google,mudah dan cepat,5,2026-03-01 03:52:04
Pengguna Google,"pengalaman saya sebelumnya pakai aplikasi ini oke oke aja, pas saat ini di bikin gregeten banget paket di kirim sejak tanggal 19 tapi sampai tanggal 1, ini sudah ganti bulan belum ada update pengiriman masih di lokasi Semarang DC.. padahal barangnya mau dipakai. sudah berusaha hubungi cs shopee berulang kali tapi tidak ada hasil, pakai Tokopedia atau tiktok gak kaya gini. bikin gregeten di bulan puasa kaya...",1,2026-03-01 03:49:13
Pengguna Google,bagus,5,2026-03-01 03:48:04
Pengguna Google,"semoga bermamfaat,",4,2026-03-01 03:45:57
Pengguna Google,ok,5,2026-03-01 03:45:51
Pengguna Google,"untuk aplikasi nya sih baik-baik aja, saya juga sering belanja di Shopee, TAPI KNP SIH IKLANNYA NYEBELIN BANGET??? udah paling lama, sering masuk ke aplikasinya sendiri walaupun kita ngga mencet, jujur aku udah nahan buat ngga komentar kaya gini tapi lama kelamaan ganggu, apalagi yang mencet sendiri, jadi mohon buat pihak yang bertanggung jawab untuk menyelesaikan masalah tsb 🙏🏻",3,2026-03-01 03:45:46
Pengguna Google,E -comerce terpercaya buat saya,5,2026-03-01 03:45:12
Pengguna Google,Masyaa Allah Tabarakallah,5,2026-03-01 03:40:04
Pengguna Google,Ok... Mantap...,5,2026-03-01 03:39:08
Pengguna Google,Penipuan terbesar sepanjang sejarah adalah ip dan motor harga 1 Rupiah 😂,1,2026-03-01 03:37:47
Pengguna Google,apk nya bagus bangettt,5,2026-03-01 03:33:34
Pengguna Google,bgus banget pelayanan,5,2026-03-01 03:31:56
Pengguna Google,bagus si kadang ada yang gk sesuai,5,2026-03-01 03:31:52
Pengguna Google,bagus,5,2026-03-01 03:31:22
Pengguna Google,"belanja mudah sangat sangat membantu,asal kita pintar pintar nyari tokonya yg amanah JD belanja kita aman sesuai keinginan kita 👍",5,2026-03-01 03:31:10
Pengguna Google,memudahkan belanja dengan barang yg tidak ada di toko. semua tergantung pembeli yg bijak,5,2026-03-01 03:30:17
Pengguna Google,murah murah,5,2026-03-01 03:28:25
Pengguna Google,apk shopee lancar buat beli barang ada kendala sering ngelag gapapa yang penting nyaman buat belanja online,5,2026-03-01 03:28:16
Pengguna Google,baru kali ini pesanan sya tidak tepat ke alamat sya,4,2026-03-01 03:28:09
Pengguna Google,"Bagus, murah, dan banyak pilihan 👍👍👍",5,2026-03-01 03:27:00
Pengguna Google,jual beli online yg memuaskan,5,2026-03-01 03:21:41
Pengguna Google,Bagus...,5,2026-03-01 03:21:08
Pengguna Google,sngt membantu,5,2026-03-01 03:20:57
Pengguna Google,saya rasa sope selama ini sangat baik. tapi awas jangan sampai penjualnya banyak yang menipu pembeli dan dipercepat pengiriman barangnya.,5,2026-03-01 03:15:56
Pengguna Google,sangat baikkk🙏🏻,5,2026-03-01 03:15:49
Pengguna Google,pengirman lama,1,2026-03-01 03:15:48
Pengguna Google,sangat membantu kebutuhan,5,2026-03-01 03:13:14
Pengguna Google,iklannya hama maksa download aku masih kecil di paksa download shopee lg main asik asik malah di suruh download udah sih itu aja kurangin napah iklan boleh tapi jangan maksa lah,1,2026-03-01 03:12:36
Pengguna Google,"tolong hapus saja agen pengiriman anteraja, please lah kurirnya kayak ngga niat kerja barang sering terlambat,di informasinya transit mulu tapi ga jalan' hampir 2 hari,tolong baca kritik saya ini ~sengaja saya kasih bintang 5 biar ada di atas thanks",1,2026-03-01 03:11:36
Pengguna Google,sangat membantu dan memuaskan,5,2026-03-01 03:09:29
Pengguna Google,banyak barang palsu yg di jual di apk ini,2,2026-03-01 03:08:59
Pengguna Google,Bagus asal jgan terlalu banyak iklan aja berat aplikasinya,5,2026-03-01 03:08:08
Pengguna Google,Kenapa sih pembayaran via Ewallet di persulit??,1,2026-03-01 03:07:41
Pengguna Google,apk shoppe semenjak gak ada pengiriman jnt sekarang lama banget njir lemot,3,2026-03-01 03:06:54
Pengguna Google,bagusss suka banget kalau chek out di sini tapi kadang tiba' ngelek saat pemesanan tapi gapapa it's okey,5,2026-03-01 03:06:16
Pengguna Google,belum mengalami,3,2026-03-01 03:05:41
Pengguna Google,jangan ada tawaran spinjam lagi ya. terimakasih,3,2026-03-01 03:05:15
Pengguna Google,lumayan,5,2026-03-01 03:04:43
Pengguna Google,sangat baik,5,2026-03-01 03:01:21
Pengguna Google,Shopee sekarang mahal gak ada gratis ongkirnya 👎,2,2026-03-01 02:59:11
Pengguna Google,belanja di shopee sangat memuaskan,5,2026-03-01 02:58:45
Pengguna Google,"Gacor, gak bisa di ungkapkan dengan kata-kata ❤️",4,2026-03-01 02:58:34
Pengguna Google,rekomendasi banget sii,5,2026-03-01 02:57:18
Pengguna Google,minta tolong ke pihak shopee lebih teliti lagi dan cek para penjual dan yang punya tokok . sekarang ke banyak iklan di video barang nya beda sama yang di jual nya terimakasih,5,2026-03-01 02:55:12
Pengguna Google,baik,1,2026-03-01 02:55:09
Pengguna Google,"aplikasi tempat belanja bagus , cuma expedisinya buruk, spx Sunter DC barang sortir sudah satu Minggu lebih status pengiriman masih disortir . tolong lah di perbaiki untuk jasa pengirimannya.",1,2026-03-01 02:53:50
Pengguna Google,pelayanannya mantap,5,2026-03-01 02:52:50
Pengguna Google,yoomaaannn.............,5,2026-03-01 02:51:24
Pengguna Google,"saya gk suka dengan permainan neko sikucing pelit,yg ada diaplikas shopee,dia pengen tau masa lalu kita,pengen tau sifat temen atau pasangan kita,setelah kita capek capek cerita,di kasih koin hnya 7,dengan alasan neko,bla blaaa blaa,bikin jengkel,mnding gnti dengan permainan lainlah,dulu gk ada,lah kok sekarang mincul si neko sikucing sialan",2,2026-03-01 02:49:52
Pengguna Google,👍,5,2026-03-01 02:47:36
Pengguna Google,"voucher oke , harga oke, tapi di ekspedisi spx nya jelek, bobrok, banyak banget yang stuck digudang dc, kalau ngga mampu tanganin paket beri kesempatan ke j&t yang bisa handle , jangan kemaruk² kali mentang² udh jadi marketplace gede, kalian tanpa j&t dulu ngga ada apa²nya",1,2026-03-01 02:46:51
Pengguna Google,aku suka karna memudahkanku berbelanja tanpa ketemu sama banyak orang...,5,2026-03-01 02:46:48
Pengguna Google,good,5,2026-03-01 02:44:43
Pengguna Google,keren,5,2026-03-01 02:44:14
Pengguna Google,untuk kebutuhan sehari hari,5,2026-03-01 02:42:39
Pengguna Google,sangat baik,5,2026-03-01 02:42:37
Pengguna Google,thanks shopee,5,2026-03-01 02:42:36
Pengguna Google,Terimakasih barang Dateng sesuai dengan pesenan nya.,5,2026-03-01 02:42:18
Pengguna Google,sangat membantu memenuhi kebutuhan hidup,5,2026-03-01 02:41:42
Pengguna Google,❤️,5,2026-03-01 02:40:40
Pengguna Google,bagus. free BPA artinya aman. usefull,5,2026-03-01 02:39:45
Pengguna Google,pelayanan cepat,5,2026-03-01 02:38:42
Pengguna Google,"Shopee, ongkirnya murah barang2 juga terjangksu harganya, sering dpt potongan harga",5,2026-03-01 02:37:58
Pengguna Google,ada kesalahan di beberapa barang,4,2026-03-01 02:35:32
Pengguna Google,penjual tidak amanah dan tidak jujur uang dan barang pun tidak kembali anda sebagai agen shopee harus di tidak lanjutkan pada penjual penjual yg tidak amanah,1,2026-03-01 02:34:59
Pengguna Google,"udah sering lewat jadwal sampai barang nya pakai SPX, terlalu lama sampai ke rumah. pengiriman jakarta - Aceh biasa 4-6 hari sekarang udah 10 hari. mana udah makin banyak biaya-biayanya lagi.",1,2026-03-01 02:34:54
Pengguna Google,percuma diadakan voucher tp barang yang di beli tidak pernah datang/di kembalikan ke penjual,2,2026-03-01 02:34:51
Pengguna Google,sangat bagus dan membantu sekali,5,2026-03-01 02:34:30
Pengguna Google,Aplikasi mantap bnyak promo dan gratis ongkir,5,2026-03-01 02:33:13
Pengguna Google,"sekarang shopee parah kenapa akun saya di nonaktifkan, nanti klo sudah dipuluhkan akan saya kasih 5bintang",1,2026-03-01 02:32:17
Pengguna Google,Kenapa akun saya sekarang tidak bisa bayar cod ya mohon penjelasannya pihak shophee,5,2026-03-01 02:29:38
Pengguna Google,"enak blnja d shope, plynanny jg cpt",5,2026-03-01 02:29:28
Pengguna Google,sip mantap,5,2026-03-01 02:27:32
Pengguna Google,semakin kesini semakin buruk.pesan barang sudah d tf tapi kaga segera di kirim.sampai batal terus.semenjak jnt ga gabung di shopee ekspedisi shopee kacau parah. intinya buruk sekali. mungkin segera kita pindah toko sebelah.,1,2026-03-01 02:26:41
Pengguna Google,bagus belanja jadi murah dengan discount voucher belanja yang besar. saya suka belanja di Shopee lebih aman. setelah keluar dari vidio live terkadang suara nya masih terus terdengar.,5,2026-03-01 02:26:24
Pengguna Google,sering - seringlah belanja di sini biar cepat kaya ha ha ha ha ....,5,2026-03-01 02:25:14
Pengguna Google,saya suka belanja di sini karena ada vocer dan gratis ongkir,5,2026-03-01 02:20:02
Pengguna Google,sejauh ini bagus,5,2026-03-01 02:16:27
Pengguna Google,loba island kan apk lain,1,2026-03-01 02:13:39
Pengguna Google,"ketika ada event besar, pasti minta pembeli banyal, tetapi pihak spx/shopee Indonesia tidak menjalankan atau menambah personel untuk bagian pengiriman, paket terkendala tidak terkirim tepat waktu dan melebihi batas waktu kirim yang ditentukan",1,2026-03-01 02:13:01
Pengguna Google,sangat membantu saya dalam mencari barang apapun,5,2026-03-01 02:12:03
Pengguna Google,"entah toko nya entak kurir nya pesanan lama datangnya transit lama,lemot klau pakai SPX lebih CPT pkai JNT",1,2026-03-01 02:11:01
Pengguna Google,mantap,5,2026-03-01 02:07:20
Pengguna Google,nopi,5,2026-03-01 02:03:46
Pengguna Google,burik g bisa verifikasi di korupsi,1,2026-03-01 02:03:03
Pengguna Google,pokoknya oke,5,2026-03-01 02:02:56
Pengguna Google,sangat bagus untuk belanja perabotan rumah tangga dan mainan dan lain lainnya,5,2026-03-01 02:01:44
Pengguna Google,gimana sih udah coba logika dengan nomer yg sama tp lupa password. udah menekan lupa password ttp aja suruh masukin password. kita itu lupa!!!!,1,2026-03-01 02:00:29
Pengguna Google,ok,5,2026-03-01 01:59:07
Pengguna Google,terlayani dengan baik,5,2026-03-01 01:57:42
Pengguna Google,parah punya gue stuck sampe 1 minggu gak gerak sma sekali,1,2026-03-01 01:56:46
Pengguna Google,"pelayanan nya baik. seller"" nya pun pd baik. paling suka yaitu bisa cek terlebih dahulu pas paket itu datang.itu yg sy paling suka.jd konsumen tdk kecewa sm paketnya itu.",5,2026-03-01 01:56:31
Pengguna Google,"saya suka ap ini,belanja memudahkan saya dan aman",5,2026-03-01 01:56:29
Pengguna Google,"nih shopee kenapa coba ngirimnya di undur mulu pdhl pesen dari tgl 22 dan di kirim tgl 24 toh yaudh aku tunggu sampe tgl 24 blm di kirim trs mundur lgi tgl 25. trs 26. trs 27, trs 28 anjirr sampe sekarang tgl 1 maret sebel bgt mana udh ga bisa di batalin",1,2026-03-01 01:54:53
Pengguna Google,shopee sip banget,5,2026-03-01 01:53:23
Pengguna Google,terimakasih shoopee denganmu aku mudah,5,2026-03-01 01:50:49
Pengguna Google,"kecewa berat sama Shopee sekarang ne karna barang ku sering d retur otomatis padahal kurir gk datang k rumah,padahal saya pelanggan tetap Shopee setiap hr cekout tapi hari ne kasih bintang 1 dulu kalau udah kembali baru kasih bintang 5",1,2026-03-01 01:50:02
Pengguna Google,gajelas . gapernah telat bayar di spinjam nya tapi kena beku kan . alasan telat bayar. kalau dh telat bayar kan skor kridit turun + di TLP DC. ini ga ada apa apa . udh di email yang jwb ai hadeh lgi MW lebaran butuh uang malah gini,1,2026-03-01 01:46:11
Pengguna Google,wah pokonya,5,2026-03-01 01:46:02
Pengguna Google,jasa pengiriman nya lelet dan ga jelas,1,2026-03-01 01:44:30
Pengguna Google,sip tidak mengecawakan,5,2026-03-01 01:43:29
Pengguna Google,"udah mulai tidak nyaman shoppe, pas buka aplikasi shoppe yg muncul video...adeuhh ini saya update bintang nya...",5,2026-03-01 01:36:53
Pengguna Google,tempat belanja online terbaik di indonesia,5,2026-03-01 01:35:07
Pengguna Google,bagus,5,2026-03-01 01:34:56
Pengguna Google,"sengaja kasih bintang 5 biar komen saya naik dan di baca banyak orang !! Tutup aja aplikasi shopee ini , Gilak ya , pesanan barang saya bisa stuck berkali² , selama itu , udah buat laporan berkali² juga gak jalan berhari² , bukan satu dua tiga paket , TAPI RATA RATA !! Bintang 1 sih ini di playstore",5,2026-03-01 01:30:43
Pengguna Google,kami senang atas pelayananya tapi sayang pas saya order semir ban motor tdk kami vidio ternyata botol yg satu terbuka tutupnya isi pada tumpah yg satunya kosong tdk ada isi.,5,2026-03-01 01:28:38
Pengguna Google,serba ada,5,2026-03-01 01:27:00
Pengguna Google,bagus,5,2026-03-01 01:26:27
Pengguna Google,"sering kali saat promo ada pembatalan sepihak dr shopee dg alasan tidak jelas, kalau rugi kasih promo tutup saja",1,2026-03-01 01:23:34
Pengguna Google,ternyata belanja di shopee sangatlah mudah,5,2026-03-01 01:23:16
Pengguna Google,pelayanan baik harga bagus,5,2026-03-01 01:22:29
Pengguna Google,baguss,5,2026-03-01 01:21:32
Pengguna Google,"apk nya bagus untuk berbelanja.Tidak perlu ribet,tinggal tunggu di rumah dan pesanan nya sampai",5,2026-03-01 01:20:39
Pengguna Google,sangat memuaskan👍👍,5,2026-03-01 01:17:33
Pengguna Google,aplikasi keren,5,2026-03-01 01:15:34
Pengguna Google,"B RTu ce Bu Ani di bawa kemana saja pak CT , Zaskia Adya di Indonesia",5,2026-03-01 01:14:45
Pengguna Google,"tampilan layar utama untuk shopee vid sebaiknya harus bisa diatur, tidak semua orang nyaman melihat vid wanita sexy. entah saya yng tidak srngaja membuka atau tertekan, tetapi semakin kebawah saya scroll ini bukan tentang kebiasaan pengguna, tapi memang alat pancingan sengaja. jujur menggangu kenyamanan.",1,2026-03-01 01:14:05
Pengguna Google,"Jasa kirimnya jelek,ongkir makin mahal",5,2026-03-01 01:10:58
Pengguna Google,jasa logistik LEMOT PARAH,1,2026-03-01 01:10:02
Pengguna Google,glinb omy B5,5,2026-03-01 01:06:34
Pengguna Google,mantap aplikasi nya,5,2026-03-01 01:01:52
Pengguna Google,akun saya di blokir perangkat sama shope,1,2026-03-01 00:59:20
Pengguna Google,"aplikasi benjaa paling terbaik di semua aplikasi, cuma ini yang amanh real, banyak voucher,geratis ongkir Pula,the best. aman, lengkap dan dapat di percaya, terus tingkatkan lagii.. good luck...!💓💓💓",5,2026-03-01 00:58:54
Pengguna Google,shope murah meriah,5,2026-03-01 00:57:37
Pengguna Google,shopee the best 👍👍,5,2026-03-01 00:56:22
Pengguna Google,aplikasi ini bagus sih cuman semakin lama pengiriman juga jadi lama bisa sampai berminggu-minggu dan bahkan sering tidak sesuai estimasi juga,4,2026-03-01 00:50:14
Pengguna Google,Shopee the best price,5,2026-03-01 00:49:47
Pengguna Google,pengembalian dana pesanan yang di batalkan lmaa banget ribet dan gk ada solusi cuman tunggu tim terkait,1,2026-03-01 00:47:00
Pengguna Google,"padahal spinjam saya gak pernah telat bayar,kenapa waktu saya mau pengajuan lagi malah ditolak sangat mengecewakan🤦‍♀️🤦‍♀️",2,2026-03-01 00:45:32
Pengguna Google,cukup bagus,5,2026-03-01 00:45:10
Pengguna Google,cepat dan manstabbb,5,2026-03-01 00:44:19
Pengguna Google,bagus,5,2026-03-01 00:40:30
Pengguna Google,akhir² ini banyak pengiriman dari arah Surabaya luama bangetttt sampe seminggu lebih stuck di satu tempat. Ngerugiin pedagang banget. Tolong segera ditindaklanjuti. soalnya saya mendengar hal yg sama dari teman yg lain.,1,2026-03-01 00:40:20
Pengguna Google,shopee is the best..saya pesen dr kota yg jauh juga ..barangnya sampe dengan aman..makasih shopee..pokoknya top dehh,5,2026-03-01 00:39:22
Pengguna Google,yah apk sejuta umat gk perlu dijelasin intinya bagus,5,2026-03-01 00:39:05
Pengguna Google,bgus,5,2026-03-01 00:38:56
Pengguna Google,"pakai spx paket gak ontime datengnya, stuck kok sampai 5 hari",1,2026-03-01 00:37:29
Pengguna Google,katanya pas cek in satu minggu dapat koin 25 ribu ternyata dapat 200 koin sepele,1,2026-03-01 00:35:57
Pengguna Google,mnarik,4,2026-03-01 00:35:35
Pengguna Google,"untuk kurir spx ko makin kesini pengiriman selalu lama, bahkan notif berulang kurir akan segera di tugaskan sampai berminggu-minggu Minggu, kejadian ini di daerah Tarogong Garut Jawa Barat",1,2026-03-01 00:35:15
Pengguna Google,"sangat amanah toko nya barang nya mendarat aman dan sesuai harga,kurirnya ramah dan sopan",5,2026-03-01 00:33:54
Pengguna Google,saya suka belanja dengan shopee tapi kenapa akhir akhir ini shopeeku lemot lama banget buka nyaa.apa karena pengaruh jaringan atau handphone,5,2026-03-01 00:33:42
Pengguna Google,"Shopee please give us the feature of courier name and contact number when shipping, we need that feature!!!",5,2026-03-01 00:33:32
Pengguna Google,"hampir semua penjual live brand second /kw di shopee pake metode bayar di link kecil sisanya tranfer ke rek shopee penjual,giliran penjualnya nipu pihak shopee ga bertanggung jawab,kan kocak knp shopee ga menertibkan penjual yg pakai metode itu😂",1,2026-03-01 00:32:45
Pengguna Google,tepat cepat hemat....good job..,5,2026-03-01 00:31:18
Pengguna Google,rdr😊😊😊rr dee bekas di bandun JJg barat memang sudah j. k.7j🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑🕑😊,2,2026-03-01 00:30:17
Pengguna Google,sekarang lambat bnr pengirimannya,3,2026-03-01 00:28:19
Pengguna Google,sangat membantu,4,2026-03-01 00:28:13
Pengguna Google,aplikasi ini bagus banget membantu dan terimakasih promo2 nya semoga bisa lebih baik lagi dan dapat ptomamoan yang lebih murah lagi terimakasih shopee,5,2026-03-01 00:25:03
Pengguna Google,"blanja di Shopee sangat gampang dan barang berkualitas,",5,2026-03-01 00:24:16
