userName,content,score,at,text_token,text_stopword,text_stemmed,clean_text,polarity_score,polarity
Pengguna Google,ok,5,2026-02-25 07:12:34,['ok'],['ok'],ok,ok,4.0,positif
Pengguna Google,sopiee busuk pengiriman lambat,1,2026-02-26 06:31:30,"['sopiee', 'busuk', 'pengiriman', 'lambat']","['sopiee', 'busuk', 'pengiriman', 'lambat']",sopiee busuk kirim lambat,sopiee busuk kirim lambat,-4.0,negatif
Pengguna Google,sediakan fitur membatalkan pesanan makanan sebelum menit setelah pesanan dibuat,2,2026-02-23 09:43:58,"['sediakan', 'fitur', 'membatalkan', 'pesanan', 'makanan', 'sebelum', 'menit', 'setelah', 'pesanan', 'dibuat']","['sediakan', 'fitur', 'membatalkan', 'pesanan', 'makanan', 'menit', 'pesanan']",sedia fitur batal pesan makan menit pesan,sedia fitur batal pesan makan menit pesan,-5.0,negatif
Pengguna Google,terlalu banyak iklan sangat menganggu,1,2026-03-03 09:44:33,"['terlalu', 'banyak', 'iklan', 'sangat', 'menganggu']","['iklan', 'menganggu']",iklan menganggu,iklan menganggu,0.0,netral
Pengguna Google,mantap,5,2026-03-01 12:19:16,['mantap'],['mantap'],mantap,mantap,3.0,positif
Pengguna Google,oyyy bini gua mau makan ini bujukk segala eror gituu awalnya k ko jadi k yang bener donggg sini dahh gua yang jadi ceo aja,1,2026-02-25 06:37:02,"['oyyy', 'bini', 'gua', 'mau', 'makan', 'ini', 'bujukk', 'segala', 'eror', 'gituu', 'awalnya', 'k', 'ko', 'jadi', 'k', 'yang', 'bener', 'donggg', 'sini', 'dahh', 'gua', 'yang', 'jadi', 'ceo', 'aja']","['oyyy', 'bini', 'gua', 'makan', 'bujukk', 'eror', 'gituu', 'k', 'ko', 'k', 'bener', 'donggg', 'dahh', 'gua', 'ceo', 'aja']",oyyy bini gua makan bujukk eror gituu k ko k bener donggg dahh gua ceo aja,oyyy bini gua makan bujukk eror gituu k ko k bener donggg dahh gua ceo aja,-10.0,negatif
Pengguna Google,mantap,5,2026-02-27 03:42:36,['mantap'],['mantap'],mantap,mantap,3.0,positif
Pengguna Google,terlalu banyak kendala,1,2026-03-05 04:26:54,"['terlalu', 'banyak', 'kendala']",['kendala'],kendala,kendala,0.0,netral
Pengguna Google,pengirimannya lama iklan shopee benerbener ganggu pencet x malah masuk ke aplikasi nya,1,2026-02-28 08:44:04,"['pengirimannya', 'lama', 'iklan', 'shopee', 'benerbener', 'ganggu', 'pencet', 'x', 'malah', 'masuk', 'ke', 'aplikasi', 'nya']","['pengirimannya', 'iklan', 'shopee', 'benerbener', 'ganggu', 'pencet', 'x', 'masuk', 'aplikasi']",kirim iklan shopee benerbener ganggu pencet x masuk aplikasi,kirim iklan shopee benerbener ganggu pencet x masuk aplikasi,-4.0,negatif
Pengguna Google,semoga lancar dan sukses selalu terimakasih shoope top bintang,5,2026-02-23 08:01:43,"['semoga', 'lancar', 'dan', 'sukses', 'selalu', 'terimakasih', 'shoope', 'top', 'bintang']","['semoga', 'lancar', 'sukses', 'terimakasih', 'shoope', 'top', 'bintang']",moga lancar sukses terimakasih shoope top bintang,moga lancar sukses terimakasih shoope top bintang,16.0,positif
Pengguna Google,saya senang sekali,5,2026-02-26 16:39:47,"['saya', 'senang', 'sekali']",['senang'],senang,senang,-2.0,negatif
Pengguna Google,bravo,5,2026-02-28 03:08:26,['bravo'],['bravo'],bravo,bravo,0.0,netral
Pengguna Google,lengkap representatif tiap kebutuhan individu,5,2026-02-26 12:19:01,"['lengkap', 'representatif', 'tiap', 'kebutuhan', 'individu']","['lengkap', 'representatif', 'kebutuhan', 'individu']",lengkap representatif butuh individu,lengkap representatif butuh individu,-6.0,negatif
Pengguna Google,sangat membantu dan banyak promo serta cashback,5,2026-02-23 05:08:42,"['sangat', 'membantu', 'dan', 'banyak', 'promo', 'serta', 'cashback']","['membantu', 'promo', 'cashback']",bantu promo cashback,bantu promo cashback,2.0,positif
Pengguna Google,makin lama makin agak berat sih aplikasinya untuk yang lain aman,4,2026-03-05 03:37:19,"['makin', 'lama', 'makin', 'agak', 'berat', 'sih', 'aplikasinya', 'untuk', 'yang', 'lain', 'aman']","['berat', 'aplikasinya', 'aman']",berat aplikasi aman,berat aplikasi aman,3.0,positif
Pengguna Google,incredible,5,2026-02-25 08:42:55,['incredible'],['incredible'],incredible,incredible,0.0,netral
Pengguna Google,its good compared to other apps this one offers discounts more often,5,2026-03-03 14:10:50,"['its', 'good', 'compared', 'to', 'other', 'apps', 'this', 'one', 'offers', 'discounts', 'more', 'often']","['good', 'compared', 'apps', 'one', 'offers', 'discounts', 'often']",good compared apps one offers discounts often,good compared apps one offers discounts often,5.0,positif
Pengguna Google,saya mau pembayaran spayleter tapi dan tapi knph tidak ada nominal tahigan nya buat bulan depan ini kenph cobaa kasih penjelasan nya saya mau bayar nya gimna gak ada nominal nya,5,2026-02-24 11:21:28,"['saya', 'mau', 'pembayaran', 'spayleter', 'tapi', 'dan', 'tapi', 'knph', 'tidak', 'ada', 'nominal', 'tahigan', 'nya', 'buat', 'bulan', 'depan', 'ini', 'kenph', 'cobaa', 'kasih', 'penjelasan', 'nya', 'saya', 'mau', 'bayar', 'nya', 'gimna', 'gak', 'ada', 'nominal', 'nya']","['pembayaran', 'spayleter', 'knph', 'nominal', 'tahigan', 'kenph', 'cobaa', 'kasih', 'penjelasan', 'bayar', 'gimna', 'nominal']",bayar spayleter knph nominal tahigan kenph cobaa kasih jelas bayar gimna nominal,bayar spayleter knph nominal tahigan kenph cobaa kasih jelas bayar gimna nominal,-5.0,negatif
Pengguna Google,sukaa berblanja jadi praktis dan gak ribet,5,2026-02-24 02:33:05,"['sukaa', 'berblanja', 'jadi', 'praktis', 'dan', 'gak', 'ribet']","['sukaa', 'berblanja', 'praktis', 'ribet']",sukaa berblanja praktis ribet,sukaa berblanja praktis ribet,0.0,netral
Pengguna Google,mantab,5,2026-03-05 18:10:39,['mantab'],['mantab'],mantab,mantab,0.0,netral
Pengguna Google,expedisi shopee harus diperbaharui bqnyqk yang salah alamat jadi konsumen banyak yang kecewa karena pesanan lama,4,2026-02-24 09:15:57,"['expedisi', 'shopee', 'harus', 'diperbaharui', 'bqnyqk', 'yang', 'salah', 'alamat', 'jadi', 'konsumen', 'banyak', 'yang', 'kecewa', 'karena', 'pesanan', 'lama']","['expedisi', 'shopee', 'diperbaharui', 'bqnyqk', 'salah', 'alamat', 'konsumen', 'kecewa', 'pesanan']",expedisi shopee baharu bqnyqk salah alamat konsumen kecewa pesan,expedisi shopee baharu bqnyqk salah alamat konsumen kecewa pesan,-8.0,negatif
Pengguna Google,terbaik,5,2026-02-25 04:05:43,['terbaik'],['terbaik'],baik,baik,1.0,positif
Pengguna Google,pemai deng ini shopee apapun yang kita buka pasti ad depe sela² mo ta maso di shopee so pastiu leee deng ini shopee,1,2026-02-25 00:16:18,"['pemai', 'deng', 'ini', 'shopee', 'apapun', 'yang', 'kita', 'buka', 'pasti', 'ad', 'depe', 'sela²', 'mo', 'ta', 'maso', 'di', 'shopee', 'so', 'pastiu', 'leee', 'deng', 'ini', 'shopee']","['pemai', 'deng', 'shopee', 'apapun', 'buka', 'ad', 'depe', 'sela²', 'mo', 'ta', 'maso', 'shopee', 'pastiu', 'leee', 'deng', 'shopee']",mai deng shopee apa buka ad depe sela mo ta maso shopee pastiu leee deng shopee,mai deng shopee apa buka ad depe sela mo ta maso shopee pastiu leee deng shopee,-6.0,negatif
Pengguna Google,iklan lu nyebelin bisa ga kalau habis iklan ga usah kebuka aplikasinya,1,2026-03-01 17:12:21,"['iklan', 'lu', 'nyebelin', 'bisa', 'ga', 'kalau', 'habis', 'iklan', 'ga', 'usah', 'kebuka', 'aplikasinya']","['iklan', 'lu', 'nyebelin', 'habis', 'iklan', 'kebuka', 'aplikasinya']",iklan lu nyebelin habis iklan buka aplikasi,iklan lu nyebelin habis iklan buka aplikasi,-1.0,negatif
Pengguna Google,ini shopee gimanasdh lebih thnakun masih dibekukanwoi shopee,1,2026-03-06 10:52:04,"['ini', 'shopee', 'gimanasdh', 'lebih', 'thnakun', 'masih', 'dibekukanwoi', 'shopee']","['shopee', 'gimanasdh', 'thnakun', 'dibekukanwoi', 'shopee']",shopee gimanasdh thnakun dibekukanwoi shopee,shopee gimanasdh thnakun dibekukanwoi shopee,0.0,netral
Pengguna Google,ini masih pertengahan puasa tapi pihak spx sudah overload dan cara penangan cs shope kurang memuaskan,2,2026-03-06 12:00:18,"['ini', 'masih', 'pertengahan', 'puasa', 'tapi', 'pihak', 'spx', 'sudah', 'overload', 'dan', 'cara', 'penangan', 'cs', 'shope', 'kurang', 'memuaskan']","['pertengahan', 'puasa', 'spx', 'overload', 'penangan', 'cs', 'shope', 'memuaskan']",tengah puasa spx overload nang cs shope muas,tengah puasa spx overload nang cs shope muas,0.0,netral
Pengguna Google,shoppe isngood for shopping,5,2026-03-03 23:59:43,"['shoppe', 'isngood', 'for', 'shopping']","['shoppe', 'isngood', 'shopping']",shoppe isngood shopping,shoppe isngood shopping,0.0,netral
Pengguna Google,bagi vocher nya dong,5,2026-02-24 20:00:32,"['bagi', 'vocher', 'nya', 'dong']",['vocher'],vocher,vocher,0.0,netral
Pengguna Google,pokoknya jangan di ragukan lagi pas,5,2026-03-04 08:07:12,"['pokoknya', 'jangan', 'di', 'ragukan', 'lagi', 'pas']","['pokoknya', 'ragukan', 'pas']",pokok ragu pas,pokok ragu pas,0.0,netral
Pengguna Google,mantaaaaaap,5,2026-03-03 20:58:32,['mantaaaaaap'],['mantaaaaaap'],mantaaaaaap,mantaaaaaap,0.0,netral
Pengguna Google,bagus,4,2026-03-02 05:53:59,['bagus'],['bagus'],bagus,bagus,-1.0,negatif
Pengguna Google,cepat dan mudah,5,2026-03-03 00:05:59,"['cepat', 'dan', 'mudah']","['cepat', 'mudah']",cepat mudah,cepat mudah,1.0,positif
Pengguna Google,spx lemot,1,2026-03-02 07:27:22,"['spx', 'lemot']","['spx', 'lemot']",spx lot,spx lot,-5.0,negatif
Pengguna Google,mayan sngt membantu,5,2026-02-27 03:28:12,"['mayan', 'sngt', 'membantu']","['mayan', 'sngt', 'membantu']",mayan sngt bantu,mayan sngt bantu,-1.0,negatif
Pengguna Google,kren,5,2026-02-26 06:50:21,['kren'],['kren'],kren,kren,0.0,netral
Pengguna Google,mantap,5,2026-02-25 14:49:06,['mantap'],['mantap'],mantap,mantap,3.0,positif
Pengguna Google,aku edit ulangskrng shopee pengiriman barangnya suka molor kelamaankecewa sama shopee yang skrngselalu telat pengiriman nya lacak barang pun gak jelas gak sesuai kembalikan shopee yang ku kenal dulu,3,2026-02-28 07:52:32,"['aku', 'edit', 'ulangskrng', 'shopee', 'pengiriman', 'barangnya', 'suka', 'molor', 'kelamaankecewa', 'sama', 'shopee', 'yang', 'skrngselalu', 'telat', 'pengiriman', 'nya', 'lacak', 'barang', 'pun', 'gak', 'jelas', 'gak', 'sesuai', 'kembalikan', 'shopee', 'yang', 'ku', 'kenal', 'dulu']","['edit', 'ulangskrng', 'shopee', 'pengiriman', 'barangnya', 'suka', 'molor', 'kelamaankecewa', 'shopee', 'skrngselalu', 'telat', 'pengiriman', 'lacak', 'barang', 'sesuai', 'kembalikan', 'shopee', 'kenal']",edit ulangskrng shopee kirim barang suka molor kelamaankecewa shopee skrngselalu telat kirim lacak barang sesuai kembali shopee kenal,edit ulangskrng shopee kirim barang suka molor kelamaankecewa shopee skrngselalu telat kirim lacak barang sesuai kembali shopee kenal,4.0,positif
Pengguna Google,berlangganan vip berkedok penipuan njirr cancel barang seenak jidat ngapain di pick kalo cancel promo voucher vip lebih banyak potongan segala kemen ekonomi gimana ini perlindungan konsumen pesenan dari feb msh d pulau jawa biasanya hari sampe ini sampe tanggal lebih di cancel seenak jidatnya,1,2026-03-04 15:08:03,"['berlangganan', 'vip', 'berkedok', 'penipuan', 'njirr', 'cancel', 'barang', 'seenak', 'jidat', 'ngapain', 'di', 'pick', 'kalo', 'cancel', 'promo', 'voucher', 'vip', 'lebih', 'banyak', 'potongan', 'segala', 'kemen', 'ekonomi', 'gimana', 'ini', 'perlindungan', 'konsumen', 'pesenan', 'dari', 'feb', 'msh', 'd', 'pulau', 'jawa', 'biasanya', 'hari', 'sampe', 'ini', 'sampe', 'tanggal', 'lebih', 'di', 'cancel', 'seenak', 'jidatnya']","['berlangganan', 'vip', 'berkedok', 'penipuan', 'njirr', 'cancel', 'barang', 'seenak', 'jidat', 'ngapain', 'pick', 'kalo', 'cancel', 'promo', 'voucher', 'vip', 'potongan', 'kemen', 'ekonomi', 'gimana', 'perlindungan', 'konsumen', 'pesenan', 'feb', 'msh', 'pulau', 'jawa', 'sampe', 'sampe', 'tanggal', 'cancel', 'seenak', 'jidatnya']",langgan vip kedok tipu njirr cancel barang enak jidat ngapain pick kalo cancel promo voucher vip potong kemen ekonomi gimana lindung konsumen sen feb msh pulau jawa sampe sampe tanggal cancel enak jidat,langgan vip kedok tipu njirr cancel barang enak jidat ngapain pick kalo cancel promo voucher vip potong kemen ekonomi gimana lindung konsumen sen feb msh pulau jawa sampe sampe tanggal cancel enak jidat,8.0,positif
Pengguna Google,siplah,5,2026-03-05 13:22:40,['siplah'],['siplah'],sip,sip,0.0,netral
Pengguna Google,banyak promo dan enggak ribet,5,2026-02-25 03:50:00,"['banyak', 'promo', 'dan', 'enggak', 'ribet']","['promo', 'ribet']",promo ribet,promo ribet,-1.0,negatif
Pengguna Google,sumpah ya dibikin kesel sama spx bukan sekali dua kali lho paket saya di retur tanpa alasan jelas padahal dia kirim kerumah tanpa mengabari terlebih dahulu tapi main retur² aja gila gilaaa tolong dong pihak shopee sediain jasa kirim lain selain spx atau shopee express mereka semua rata² kurirnya malas dan culas nanti saya tambah bintangnya,1,2026-03-05 22:16:09,"['sumpah', 'ya', 'dibikin', 'kesel', 'sama', 'spx', 'bukan', 'sekali', 'dua', 'kali', 'lho', 'paket', 'saya', 'di', 'retur', 'tanpa', 'alasan', 'jelas', 'padahal', 'dia', 'kirim', 'kerumah', 'tanpa', 'mengabari', 'terlebih', 'dahulu', 'tapi', 'main', 'retur²', 'aja', 'gila', 'gilaaa', 'tolong', 'dong', 'pihak', 'shopee', 'sediain', 'jasa', 'kirim', 'lain', 'selain', 'spx', 'atau', 'shopee', 'express', 'mereka', 'semua', 'rata²', 'kurirnya', 'malas', 'dan', 'culas', 'nanti', 'saya', 'tambah', 'bintangnya']","['sumpah', 'dibikin', 'kesel', 'spx', 'kali', 'lho', 'paket', 'retur', 'alasan', 'kirim', 'kerumah', 'mengabari', 'main', 'retur²', 'aja', 'gila', 'gilaaa', 'tolong', 'shopee', 'sediain', 'jasa', 'kirim', 'spx', 'shopee', 'express', 'rata²', 'kurirnya', 'malas', 'culas', 'bintangnya']",sumpah bikin kesel spx kali lho paket retur alas kirim rumah abar main retur aja gila gilaaa tolong shopee ain jasa kirim spx shopee express rata kurir malas culas bintang,sumpah bikin kesel spx kali lho paket retur alas kirim rumah abar main retur aja gila gilaaa tolong shopee ain jasa kirim spx shopee express rata kurir malas culas bintang,-2.0,negatif
Pengguna Google,best lah,5,2026-02-24 11:28:55,"['best', 'lah']",['best'],best,best,0.0,netral
Pengguna Google,baik bagus kwalitas terjamin,5,2026-03-06 07:15:03,"['baik', 'bagus', 'kwalitas', 'terjamin']","['bagus', 'kwalitas', 'terjamin']",bagus kwalitas jamin,bagus kwalitas jamin,-6.0,negatif
Pengguna Google,saya bagus,5,2026-03-05 03:14:14,"['saya', 'bagus']",['bagus'],bagus,bagus,-1.0,negatif
Pengguna Google,tim ekspedisinya kurang memadaipesanan udah minggu lebih dan udah melebihi batas estimasi pesanan masih belum datang juga sangat kecewa sama tim ekspedisinya tolong di perbaiki untuk tim ekspedisinya,1,2026-03-02 21:40:42,"['tim', 'ekspedisinya', 'kurang', 'memadaipesanan', 'udah', 'minggu', 'lebih', 'dan', 'udah', 'melebihi', 'batas', 'estimasi', 'pesanan', 'masih', 'belum', 'datang', 'juga', 'sangat', 'kecewa', 'sama', 'tim', 'ekspedisinya', 'tolong', 'di', 'perbaiki', 'untuk', 'tim', 'ekspedisinya']","['tim', 'ekspedisinya', 'memadaipesanan', 'udah', 'minggu', 'udah', 'melebihi', 'batas', 'estimasi', 'pesanan', 'kecewa', 'tim', 'ekspedisinya', 'tolong', 'perbaiki', 'tim', 'ekspedisinya']",tim ekspedisi memadaipesanan udah minggu udah lebih batas estimasi pesan kecewa tim ekspedisi tolong baik tim ekspedisi,tim ekspedisi memadaipesanan udah minggu udah lebih batas estimasi pesan kecewa tim ekspedisi tolong baik tim ekspedisi,-16.0,negatif
Pengguna Google,serba serbi serbu ok,5,2026-02-24 09:02:35,"['serba', 'serbi', 'serbu', 'ok']","['serba', 'serbi', 'serbu', 'ok']",serba serbi serbu ok,serba serbi serbu ok,4.0,positif
Pengguna Google,bagus,5,2026-03-01 01:34:56,['bagus'],['bagus'],bagus,bagus,-1.0,negatif
Pengguna Google,bagus,5,2026-02-26 12:00:58,['bagus'],['bagus'],bagus,bagus,-1.0,negatif
Pengguna Google,sangat bagus dan profesional saya sangat terbantu dengan adanya shopee,5,2026-02-25 12:22:46,"['sangat', 'bagus', 'dan', 'profesional', 'saya', 'sangat', 'terbantu', 'dengan', 'adanya', 'shopee']","['bagus', 'profesional', 'terbantu', 'shopee']",bagus profesional bantu shopee,bagus profesional bantu shopee,-2.0,negatif
Pengguna Google,aplikasi yang sangat membantu,5,2026-02-26 13:32:53,"['aplikasi', 'yang', 'sangat', 'membantu']","['aplikasi', 'membantu']",aplikasi bantu,aplikasi bantu,2.0,positif
Pengguna Google,barang bagus,5,2026-02-28 13:13:57,"['barang', 'bagus']","['barang', 'bagus']",barang bagus,barang bagus,-1.0,negatif
Pengguna Google,shopee sangat kurang untuk pelayanan return,1,2026-03-03 06:45:25,"['shopee', 'sangat', 'kurang', 'untuk', 'pelayanan', 'return']","['shopee', 'pelayanan', 'return']",shopee layan return,shopee layan return,0.0,netral
Pengguna Google,keren dah shopee gaesti ke mall atau pasar tinggal tunggu drmh barang bagus dan ga murahan harga ramah di kantong shopee kerennnnnnnnnnnn,5,2026-02-23 11:46:47,"['keren', 'dah', 'shopee', 'gaesti', 'ke', 'mall', 'atau', 'pasar', 'tinggal', 'tunggu', 'drmh', 'barang', 'bagus', 'dan', 'ga', 'murahan', 'harga', 'ramah', 'di', 'kantong', 'shopee', 'kerennnnnnnnnnnn']","['keren', 'dah', 'shopee', 'gaesti', 'mall', 'pasar', 'tinggal', 'tunggu', 'drmh', 'barang', 'bagus', 'murahan', 'harga', 'ramah', 'kantong', 'shopee', 'kerennnnnnnnnnnn']",keren dah shopee gaesti mall pasar tinggal tunggu drmh barang bagus murah harga ramah kantong shopee kerennnnnnnnnnnn,keren dah shopee gaesti mall pasar tinggal tunggu drmh barang bagus murah harga ramah kantong shopee kerennnnnnnnnnnn,3.0,positif
Pengguna Google,ekspedisi spx express adalah expedisi paling buruk se indonesiasaya sering kali terjadi kehilangan barang atau stuckdan tidak ada respon dari ke dua belah pihak,1,2026-02-24 02:28:08,"['ekspedisi', 'spx', 'express', 'adalah', 'expedisi', 'paling', 'buruk', 'se', 'indonesiasaya', 'sering', 'kali', 'terjadi', 'kehilangan', 'barang', 'atau', 'stuckdan', 'tidak', 'ada', 'respon', 'dari', 'ke', 'dua', 'belah', 'pihak']","['ekspedisi', 'spx', 'express', 'expedisi', 'buruk', 'indonesiasaya', 'kali', 'kehilangan', 'barang', 'stuckdan', 'respon', 'belah']",ekspedisi spx express expedisi buruk indonesiasaya kali hilang barang stuckdan respon belah,ekspedisi spx express expedisi buruk indonesiasaya kali hilang barang stuckdan respon belah,-7.0,negatif
Pengguna Google,mantapppp,5,2026-03-01 07:21:21,['mantapppp'],['mantapppp'],mantapppp,mantapppp,0.0,netral
Pengguna Google,shopee memang oke,5,2026-03-03 14:49:11,"['shopee', 'memang', 'oke']","['shopee', 'oke']",shopee oke,shopee oke,2.0,positif
Pengguna Google,mantap dah,5,2026-02-24 03:22:17,"['mantap', 'dah']","['mantap', 'dah']",mantap dah,mantap dah,0.0,netral
Pengguna Google,baru nyampe kemarin,4,2026-03-03 09:27:40,"['baru', 'nyampe', 'kemarin']","['nyampe', 'kemarin']",nyampe kemarin,nyampe kemarin,0.0,netral
Pengguna Google,estimasi pengiriman sudah kali diundur feb lalu mar kini mar cs hanya menyuruh sabar dan mengaku meneruskan ke ekspedisi tanpa solusi jelas bahkan terkesan mengancam jika pesanan dibatalkan maka fitur cod bisa dinonaktifkan dari awal estimasi minggu sekarang sudah hampir minggu sementara auto batal baru tgl maret artinya bisa mendekati bulan sangat mengecewakan dan tidak mencerminkan etika pelayanan yang profesional baru apps ini yang jasa pengirimannya bobrok,1,2026-03-04 12:39:20,"['estimasi', 'pengiriman', 'sudah', 'kali', 'diundur', 'feb', 'lalu', 'mar', 'kini', 'mar', 'cs', 'hanya', 'menyuruh', 'sabar', 'dan', 'mengaku', 'meneruskan', 'ke', 'ekspedisi', 'tanpa', 'solusi', 'jelas', 'bahkan', 'terkesan', 'mengancam', 'jika', 'pesanan', 'dibatalkan', 'maka', 'fitur', 'cod', 'bisa', 'dinonaktifkan', 'dari', 'awal', 'estimasi', 'minggu', 'sekarang', 'sudah', 'hampir', 'minggu', 'sementara', 'auto', 'batal', 'baru', 'tgl', 'maret', 'artinya', 'bisa', 'mendekati', 'bulan', 'sangat', 'mengecewakan', 'dan', 'tidak', 'mencerminkan', 'etika', 'pelayanan', 'yang', 'profesional', 'baru', 'apps', 'ini', 'yang', 'jasa', 'pengirimannya', 'bobrok']","['estimasi', 'pengiriman', 'kali', 'diundur', 'feb', 'mar', 'mar', 'cs', 'menyuruh', 'sabar', 'mengaku', 'meneruskan', 'ekspedisi', 'solusi', 'terkesan', 'mengancam', 'pesanan', 'dibatalkan', 'fitur', 'cod', 'dinonaktifkan', 'estimasi', 'minggu', 'minggu', 'auto', 'batal', 'tgl', 'maret', 'mendekati', 'mengecewakan', 'mencerminkan', 'etika', 'pelayanan', 'profesional', 'apps', 'jasa', 'pengirimannya', 'bobrok']",estimasi kirim kali undur feb mar mar cs suruh sabar aku terus ekspedisi solusi kes ancam pesan batal fitur cod nonaktif estimasi minggu minggu auto batal tgl maret dekat kecewa cermin etika layan profesional apps jasa kirim bobrok,estimasi kirim kali undur feb mar mar cs suruh sabar aku terus ekspedisi solusi kes ancam pesan batal fitur cod nonaktif estimasi minggu minggu auto batal tgl maret dekat kecewa cermin etika layan profesional apps jasa kirim bobrok,-5.0,negatif
Pengguna Google,cuh,1,2026-02-28 06:03:59,['cuh'],['cuh'],cuh,cuh,0.0,netral
Pengguna Google,bagus,5,2026-02-28 04:57:29,['bagus'],['bagus'],bagus,bagus,-1.0,negatif
Pengguna Google,belanja si shopee sangat menyenangkanada bnyk bonusnya,5,2026-02-26 06:15:22,"['belanja', 'si', 'shopee', 'sangat', 'menyenangkanada', 'bnyk', 'bonusnya']","['belanja', 'si', 'shopee', 'menyenangkanada', 'bnyk', 'bonusnya']",belanja si shopee menyenangkanada bnyk bonus,belanja si shopee menyenangkanada bnyk bonus,0.0,netral
Pengguna Google,saya suka banget belanja di shopee barang nya bagus,5,2026-03-01 10:48:54,"['saya', 'suka', 'banget', 'belanja', 'di', 'shopee', 'barang', 'nya', 'bagus']","['suka', 'banget', 'belanja', 'shopee', 'barang', 'bagus']",suka banget belanja shopee barang bagus,suka banget belanja shopee barang bagus,0.0,netral
Pengguna Google,bagus,5,2026-03-03 12:19:34,['bagus'],['bagus'],bagus,bagus,-1.0,negatif
Pengguna Google,berbelanja bang ori disini aja,5,2026-02-27 23:25:31,"['berbelanja', 'bang', 'ori', 'disini', 'aja']","['berbelanja', 'bang', 'ori', 'aja']",belanja bang ori aja,belanja bang ori aja,0.0,netral
Pengguna Google,baguss,5,2026-02-23 15:27:10,['baguss'],['baguss'],baguss,baguss,3.0,positif
Pengguna Google,mntap,5,2026-02-25 10:29:15,['mntap'],['mntap'],mntap,mntap,0.0,netral
Pengguna Google,cs gabisa menyelesaikan masalah cs membuat saya bingung cs menyusahkan cs tidak memberikan solusi,1,2026-03-04 09:05:06,"['cs', 'gabisa', 'menyelesaikan', 'masalah', 'cs', 'membuat', 'saya', 'bingung', 'cs', 'menyusahkan', 'cs', 'tidak', 'memberikan', 'solusi']","['cs', 'gabisa', 'menyelesaikan', 'cs', 'bingung', 'cs', 'menyusahkan', 'cs', 'solusi']",cs gabisa selesai cs bingung cs susah cs solusi,cs gabisa selesai cs bingung cs susah cs solusi,-1.0,negatif
Pengguna Google,burikhp w di block ga bisa logintolol login pake hpnlain masa blok,1,2026-03-04 08:47:53,"['burikhp', 'w', 'di', 'block', 'ga', 'bisa', 'logintolol', 'login', 'pake', 'hpnlain', 'masa', 'blok']","['burikhp', 'w', 'block', 'logintolol', 'login', 'pake', 'hpnlain', 'blok']",burikhp w block logintolol login pake hpnlain blok,burikhp w block logintolol login pake hpnlain blok,-4.0,negatif
Pengguna Google,mantapp,5,2026-03-02 04:10:37,['mantapp'],['mantapp'],mantapp,mantapp,0.0,netral
Pengguna Google,bagus banget ya,5,2026-02-25 23:29:25,"['bagus', 'banget', 'ya']","['bagus', 'banget']",bagus banget,bagus banget,0.0,netral
Pengguna Google,aplikasi market place yang sangat friendly respon cs sangat bagus bila ada masalah tidak ribet kontrol pergerakan barang yang cepatpokoke sangat rekomended bingitsukses shopee,5,2026-03-03 12:03:55,"['aplikasi', 'market', 'place', 'yang', 'sangat', 'friendly', 'respon', 'cs', 'sangat', 'bagus', 'bila', 'ada', 'masalah', 'tidak', 'ribet', 'kontrol', 'pergerakan', 'barang', 'yang', 'cepatpokoke', 'sangat', 'rekomended', 'bingitsukses', 'shopee']","['aplikasi', 'market', 'place', 'friendly', 'respon', 'cs', 'bagus', 'ribet', 'kontrol', 'pergerakan', 'barang', 'cepatpokoke', 'rekomended', 'bingitsukses', 'shopee']",aplikasi market place friendly respon cs bagus ribet kontrol gera barang cepatpokoke rekomended bingitsukses shopee,aplikasi market place friendly respon cs bagus ribet kontrol gera barang cepatpokoke rekomended bingitsukses shopee,0.0,netral
Pengguna Google,terima kasih ya shoppe,5,2026-03-05 10:33:24,"['terima', 'kasih', 'ya', 'shoppe']","['terima', 'kasih', 'shoppe']",terima kasih shoppe,terima kasih shoppe,3.0,positif
Pengguna Google,good job,5,2026-03-04 13:27:53,"['good', 'job']","['good', 'job']",good job,good job,5.0,positif
Pengguna Google,banyak banget voucher nya dan sering free ongkir ahh mending coba langsung ajaa dehh,5,2026-03-04 08:16:55,"['banyak', 'banget', 'voucher', 'nya', 'dan', 'sering', 'free', 'ongkir', 'ahh', 'mending', 'coba', 'langsung', 'ajaa', 'dehh']","['banget', 'voucher', 'free', 'ongkir', 'ahh', 'mending', 'coba', 'langsung', 'ajaa', 'dehh']",banget voucher free ongkir ahh mending coba langsung ajaa dehh,banget voucher free ongkir ahh mending coba langsung ajaa dehh,10.0,positif
Pengguna Google,semoga makin banyak promo,5,2026-03-02 09:31:13,"['semoga', 'makin', 'banyak', 'promo']","['semoga', 'promo']",moga promo,moga promo,4.0,positif
